X,Y,ET_ID,ET_X,ET_Y,ET_ORDER,ET_IDP
306599.792500000447035,5447374.2836,233,306599.79249999998,5447374.28359999973,0.00000000000,233
306620.8043,5447384.582299999893,233,306620.80430000002,5447384.58229999989,1.00000000000,233
306620.8043,5447384.582299999893,234,306620.80430000002,5447384.58229999989,0.00000000000,234
306641.816100000403821,5447394.88099999912,234,306641.81610000000,5447394.88100000005,1.00000000000,234
306641.816100000403821,5447394.88099999912,235,306641.81610000000,5447394.88100000005,0.00000000000,235
306662.827899999917,5447405.1798,235,306662.82789999997,5447405.17980000004,1.00000000000,235
306662.827899999917,5447405.1798,236,306662.82789999997,5447405.17980000004,0.00000000000,236
306683.839700000360608,5447415.47849999927,236,306683.83970000001,5447415.47850000020,1.00000000000,236
306683.839700000360608,5447415.47849999927,237,306683.83970000001,5447415.47850000020,0.00000000000,237
306704.851499999873,5447425.7772,237,306704.85149999999,5447425.77720000036,1.00000000000,237
306704.851499999873,5447425.7772,238,306704.85149999999,5447425.77720000036,0.00000000000,238
306725.863400000147521,5447436.075899999589,238,306725.86339999997,5447436.07589999959,1.00000000000,238
306725.863400000147521,5447436.075899999589,239,306725.86339999997,5447436.07589999959,0.00000000000,239
306746.875199999660254,5447446.3746,239,306746.87520000001,5447446.37459999975,1.00000000000,239
306746.875199999660254,5447446.3746,240,306746.87520000001,5447446.37459999975,0.00000000000,240
306767.887000000104308,5447456.673299999908,240,306767.88699999999,5447456.67329999991,1.00000000000,240
306767.887000000104308,5447456.673299999908,241,306767.88699999999,5447456.67329999991,0.00000000000,241
306788.898799999617,5447466.97199999914,241,306788.89880000002,5447466.97200000007,1.00000000000,241
306788.898799999617,5447466.97199999914,242,306788.89880000002,5447466.97200000007,0.00000000000,242
306809.9106,5447477.2707,242,306809.91060000000,5447477.27070000023,1.00000000000,242
306809.9106,5447477.2707,243,306809.91060000000,5447477.27070000023,0.00000000000,243
306830.922500000335276,5447487.569499999285,243,306830.92249999999,5447487.56950000022,1.00000000000,243
306830.922500000335276,5447487.569499999285,244,306830.92249999999,5447487.56950000022,0.00000000000,244
306851.934299999848008,5447497.8682,244,306851.93430000002,5447497.86820000038,1.00000000000,244
306851.934299999848008,5447497.8682,245,306851.93430000002,5447497.86820000038,0.00000000000,245
306872.946100000292063,5447508.166899999604,245,306872.94610000000,5447508.16689999960,1.00000000000,245
306872.946100000292063,5447508.166899999604,246,306872.94610000000,5447508.16689999960,0.00000000000,246
306893.957899999804795,5447518.4656,246,306893.95789999998,5447518.46559999976,1.00000000000,246
306893.957899999804795,5447518.4656,247,306893.95789999998,5447518.46559999976,0.00000000000,247
306914.969700000248849,5447528.764299999923,247,306914.96970000002,5447528.76429999992,1.00000000000,247
306914.969700000248849,5447528.764299999923,248,306914.96970000002,5447528.76429999992,0.00000000000,248
306935.981499999761581,5447539.06299999915,248,306935.98149999999,5447539.06300000008,1.00000000000,248
306935.981499999761581,5447539.06299999915,249,306935.98149999999,5447539.06300000008,0.00000000000,249
306956.9934,5447549.3617,249,306956.99339999998,5447549.36170000024,1.00000000000,249
306956.9934,5447549.3617,250,306956.99339999998,5447549.36170000024,0.00000000000,250
306978.005199999548495,5447559.660499999,250,306978.00520000001,5447559.66050000023,1.00000000000,250
306978.005199999548495,5447559.660499999,251,306978.00520000001,5447559.66050000023,0.00000000000,251
306999.017,5447569.9592,251,306999.01699999999,5447569.95920000039,1.00000000000,251
306999.017,5447569.9592,252,306999.01699999999,5447569.95920000039,0.00000000000,252
307020.028800000436604,5447580.257899999619,252,307020.02879999997,5447580.25789999962,1.00000000000,252
307020.028800000436604,5447580.257899999619,253,307020.02879999997,5447580.25789999962,0.00000000000,253
307041.040599999949,5447590.5566,253,307041.04060000001,5447590.55659999978,1.00000000000,253
307041.040599999949,5447590.5566,254,307041.04060000001,5447590.55659999978,0.00000000000,254
307062.052500000223517,5447600.855299999937,254,307062.05249999999,5447600.85529999994,1.00000000000,254
307062.052500000223517,5447600.855299999937,255,307062.05249999999,5447600.85529999994,0.00000000000,255
307083.064299999736249,5447611.15399999917,255,307083.06430000003,5447611.15400000010,1.00000000000,255
307083.064299999736249,5447611.15399999917,256,307083.06430000003,5447611.15400000010,0.00000000000,256
307104.076100000180304,5447621.4527,256,307104.07610000001,5447621.45270000026,1.00000000000,256
307104.076100000180304,5447621.4527,257,307104.07610000001,5447621.45270000026,0.00000000000,257
307125.087899999693036,5447631.751499999315,257,307125.08789999998,5447631.75150000025,1.00000000000,257
307125.087899999693036,5447631.751499999315,258,307125.08789999998,5447631.75150000025,0.00000000000,258
307146.099700000137091,5447642.0502,258,307146.09970000002,5447642.05020000041,1.00000000000,258
307146.099700000137091,5447642.0502,259,307146.09970000002,5447642.05020000041,0.00000000000,259
307167.111499999649823,5447652.348899999633,259,307167.11150000000,5447652.34889999963,1.00000000000,259
307167.111499999649823,5447652.348899999633,260,307167.11150000000,5447652.34889999963,0.00000000000,260
307188.123399999924,5447662.6476,260,307188.12339999998,5447662.64759999979,1.00000000000,260
307188.123399999924,5447662.6476,261,307188.12339999998,5447662.64759999979,0.00000000000,261
307209.135200000368059,5447672.946299999952,261,307209.13520000002,5447672.94629999995,1.00000000000,261
307209.135200000368059,5447672.946299999952,262,307209.13520000002,5447672.94629999995,0.00000000000,262
307230.146999999880791,5447683.24499999918,262,307230.14700000000,5447683.24500000011,1.00000000000,262
307230.146999999880791,5447683.24499999918,263,307230.14700000000,5447683.24500000011,0.00000000000,263
307251.158800000324845,5447693.5437,263,307251.15879999998,5447693.54370000027,1.00000000000,263
307251.158800000324845,5447693.5437,264,307251.15879999998,5447693.54370000027,0.00000000000,264
307272.170599999837577,5447703.842399999499,264,307272.17060000001,5447703.84240000043,1.00000000000,264
307272.170599999837577,5447703.842399999499,265,307272.17060000001,5447703.84240000043,0.00000000000,265
307292.080599999987,5447713.601099999622,265,307292.08059999999,5447713.60109999962,1.00000000000,265
307291.515399999917,5447714.6903,265,307291.51539999997,5447714.69029999990,2.00000000000,265
307291.515399999917,5447714.6903,266,307291.51539999997,5447714.69029999990,0.00000000000,266
307280.737700000405312,5447735.4605,266,307280.73770000000,5447735.46050000004,1.00000000000,266
307280.737700000405312,5447735.4605,267,307280.73770000000,5447735.46050000004,0.00000000000,267
307269.96,5447756.230699999258,267,307269.96000000002,5447756.23070000019,1.00000000000,267
307269.96,5447756.230699999258,268,307269.96000000002,5447756.23070000019,0.00000000000,268
307267.732099999673665,5447760.5241,268,307267.73210000002,5447760.52410000004,1.00000000000,268
307251.065600000321865,5447752.3504,268,307251.06559999997,5447752.35039999988,2.00000000000,268
307251.065600000321865,5447752.3504,269,307251.06559999997,5447752.35039999988,0.00000000000,269
307230.056200000457466,5447742.0467,269,307230.05619999999,5447742.04669999983,1.00000000000,269
307230.056200000457466,5447742.0467,270,307230.05619999999,5447742.04669999983,0.00000000000,270
307209.046799999661744,5447731.7431,270,307209.04680000001,5447731.74309999961,1.00000000000,270
307209.046799999661744,5447731.7431,271,307209.04680000001,5447731.74309999961,0.00000000000,271
307188.037399999797344,5447721.4395,271,307188.03739999997,5447721.43950000033,1.00000000000,271
307188.037399999797344,5447721.4395,272,307188.03739999997,5447721.43950000033,0.00000000000,272
307167.027900000102818,5447711.1358,272,307167.02789999999,5447711.13580000028,1.00000000000,272
307167.027900000102818,5447711.1358,273,307167.02789999999,5447711.13580000028,0.00000000000,273
307146.018500000238419,5447700.8322,273,307146.01850000001,5447700.83220000006,1.00000000000,273
307146.018500000238419,5447700.8322,274,307146.01850000001,5447700.83220000006,0.00000000000,274
307125.009100000374019,5447690.528599999845,274,307125.00910000002,5447690.52859999985,1.00000000000,274
307125.009100000374019,5447690.528599999845,275,307125.00910000002,5447690.52859999985,0.00000000000,275
307103.999699999578297,5447680.22499999963,275,307103.99969999999,5447680.22499999963,1.00000000000,275
307103.999699999578297,5447680.22499999963,276,307103.99969999999,5447680.22499999963,0.00000000000,276
307082.990299999713898,5447669.92129999958,276,307082.99030000000,5447669.92129999958,1.00000000000,276
307082.990299999713898,5447669.92129999958,277,307082.99030000000,5447669.92129999958,0.00000000000,277
307061.980899999849498,5447659.617699999362,277,307061.98090000002,5447659.61770000029,1.00000000000,277
307061.980899999849498,5447659.617699999362,278,307061.98090000002,5447659.61770000029,0.00000000000,278
307040.971499999985,5447649.314099999145,278,307040.97149999999,5447649.31410000008,1.00000000000,278
307040.971499999985,5447649.314099999145,279,307040.97149999999,5447649.31410000008,0.00000000000,279
307019.962100000120699,5447639.0105,279,307019.96210000000,5447639.01049999986,1.00000000000,279
307019.962100000120699,5447639.0105,280,307019.96210000000,5447639.01049999986,0.00000000000,280
306998.9527000002563,5447628.7068,280,306998.95270000002,5447628.70679999981,1.00000000000,280
306998.9527000002563,5447628.7068,281,306998.95270000002,5447628.70679999981,0.00000000000,281
306977.943300000391901,5447618.4032,281,306977.94329999998,5447618.40319999959,1.00000000000,281
306977.943300000391901,5447618.4032,282,306977.94329999998,5447618.40319999959,0.00000000000,282
306956.933899999596179,5447608.0996,282,306956.93390000000,5447608.09960000031,1.00000000000,282
306956.933899999596179,5447608.0996,283,306956.93390000000,5447608.09960000031,0.00000000000,283
306935.924399999902,5447597.796,283,306935.92440000002,5447597.79600000009,1.00000000000,283
306935.924399999902,5447597.796,284,306935.92440000002,5447597.79600000009,0.00000000000,284
306914.915,5447587.4923,284,306914.91499999998,5447587.49230000004,1.00000000000,284
306914.915,5447587.4923,285,306914.91499999998,5447587.49230000004,0.00000000000,285
306893.905600000172853,5447577.188699999824,285,306893.90560000000,5447577.18869999982,1.00000000000,285
306893.905600000172853,5447577.188699999824,286,306893.90560000000,5447577.18869999982,0.00000000000,286
306872.896200000308454,5447566.885099999607,286,306872.89620000002,5447566.88509999961,1.00000000000,286
306872.896200000308454,5447566.885099999607,287,306872.89620000002,5447566.88509999961,0.00000000000,287
306851.886800000444055,5447556.581399999559,287,306851.88679999998,5447556.58139999956,1.00000000000,287
306851.886800000444055,5447556.581399999559,288,306851.88679999998,5447556.58139999956,0.00000000000,288
306830.877399999648333,5447546.277799999341,288,306830.87740000000,5447546.27780000027,1.00000000000,288
306830.877399999648333,5447546.277799999341,289,306830.87740000000,5447546.27780000027,0.00000000000,289
306809.867999999783933,5447535.974199999124,289,306809.86800000002,5447535.97420000006,1.00000000000,289
306809.867999999783933,5447535.974199999124,290,306809.86800000002,5447535.97420000006,0.00000000000,290
306788.8586,5447525.6706,290,306788.85859999998,5447525.67059999984,1.00000000000,290
306788.8586,5447525.6706,291,306788.85859999998,5447525.67059999984,0.00000000000,291
306767.8492,5447515.3669,291,306767.84920000000,5447515.36689999979,1.00000000000,291
306767.8492,5447515.3669,292,306767.84920000000,5447515.36689999979,0.00000000000,292
306746.839800000190735,5447505.0633,292,306746.83980000002,5447505.06329999957,1.00000000000,292
306746.839800000190735,5447505.0633,293,306746.83980000002,5447505.06329999957,0.00000000000,293
306725.830299999564886,5447494.7597,293,306725.83029999997,5447494.75970000029,1.00000000000,293
306725.830299999564886,5447494.7597,294,306725.83029999997,5447494.75970000029,0.00000000000,294
306704.820899999700487,5447484.4561,294,306704.82089999999,5447484.45610000007,1.00000000000,294
306704.820899999700487,5447484.4561,295,306704.82089999999,5447484.45610000007,0.00000000000,295
306683.811499999836087,5447474.1524,295,306683.81150000001,5447474.15240000002,1.00000000000,295
306683.811499999836087,5447474.1524,296,306683.81150000001,5447474.15240000002,0.00000000000,296
306662.802099999972,5447463.848799999803,296,306662.80209999997,5447463.84879999980,1.00000000000,296
306662.802099999972,5447463.848799999803,297,306662.80209999997,5447463.84879999980,0.00000000000,297
306641.792700000107288,5447453.545199999586,297,306641.79269999999,5447453.54519999959,1.00000000000,297
306641.792700000107288,5447453.545199999586,298,306641.79269999999,5447453.54519999959,0.00000000000,298
306620.783300000242889,5447443.241599999368,298,306620.78330000001,5447443.24160000030,1.00000000000,298
306620.783300000242889,5447443.241599999368,299,306620.78330000001,5447443.24160000030,0.00000000000,299
306599.773900000378489,5447432.937899999321,299,306599.77389999997,5447432.93790000025,1.00000000000,299
306599.773900000378489,5447432.937899999321,300,306599.77389999997,5447432.93790000025,0.00000000000,300
306578.764499999582767,5447422.634299999103,300,306578.76449999999,5447422.63430000003,1.00000000000,300
306578.764499999582767,5447422.634299999103,301,306578.76449999999,5447422.63430000003,0.00000000000,301
306557.755099999718368,5447412.3307,301,306557.75510000001,5447412.33069999982,1.00000000000,301
306557.755099999718368,5447412.3307,302,306557.75510000001,5447412.33069999982,0.00000000000,302
306536.745699999853969,5447402.0271,302,306536.74570000003,5447402.02709999960,1.00000000000,302
306536.745699999853969,5447402.0271,303,306536.74570000003,5447402.02709999960,0.00000000000,303
306515.7363,5447391.7234,303,306515.73629999999,5447391.72339999955,1.00000000000,303
306515.7363,5447391.7234,304,306515.73629999999,5447391.72339999955,0.00000000000,304
306494.726800000295043,5447381.4198,304,306494.72680000000,5447381.41980000027,1.00000000000,304
306494.726800000295043,5447381.4198,305,306494.72680000000,5447381.41980000027,0.00000000000,305
306473.717400000430644,5447371.1162,305,306473.71740000002,5447371.11620000005,1.00000000000,305
306473.717400000430644,5447371.1162,306,306473.71740000002,5447371.11620000005,0.00000000000,306
306452.707999999634922,5447360.8125,306,306452.70799999998,5447360.81250000000,1.00000000000,306
306452.707999999634922,5447360.8125,307,306452.70799999998,5447360.81250000000,0.00000000000,307
306431.698599999770522,5447350.508899999782,307,306431.69860000000,5447350.50889999978,1.00000000000,307
306431.698599999770522,5447350.508899999782,308,306431.69860000000,5447350.50889999978,0.00000000000,308
306410.689199999906,5447340.205299999565,308,306410.68920000002,5447340.20529999956,1.00000000000,308
306410.689199999906,5447340.205299999565,309,306410.68920000002,5447340.20529999956,0.00000000000,309
306404.21,5447337.027699999511,309,306404.21000000002,5447337.02770000044,1.00000000000,309
306395.016599999741,5447350.3464,309,306395.01659999997,5447350.34640000015,2.00000000000,309
306395.016599999741,5447350.3464,310,306395.01659999997,5447350.34640000015,0.00000000000,310
306381.723699999973,5447369.6041,310,306381.72369999997,5447369.60410000011,1.00000000000,310
306381.723699999973,5447369.6041,311,306381.72369999997,5447369.60410000011,0.00000000000,311
306374.058799999766052,5447380.708499999717,311,306374.05880000000,5447380.70849999972,1.00000000000,311
306382.9534,5447385.071599999443,311,306382.95340000000,5447385.07160000037,2.00000000000,311
306382.9534,5447385.071599999443,312,306382.95340000000,5447385.07160000037,0.00000000000,312
306403.962000000290573,5447395.3768,312,306403.96200000000,5447395.37679999974,1.00000000000,312
306403.962000000290573,5447395.3768,313,306403.96200000000,5447395.37679999974,0.00000000000,313
306424.970700000412762,5447405.68209999986,313,306424.97070000001,5447405.68209999986,1.00000000000,313
306424.970700000412762,5447405.68209999986,314,306424.97070000001,5447405.68209999986,0.00000000000,314
306445.979299999773502,5447415.9874,314,306445.97930000001,5447415.98739999998,1.00000000000,314
306445.979299999773502,5447415.9874,315,306445.97930000001,5447415.98739999998,0.00000000000,315
306466.9879,5447426.2926,315,306466.98790000001,5447426.29260000028,1.00000000000,315
306466.9879,5447426.2926,316,306466.98790000001,5447426.29260000028,0.00000000000,316
306487.996500000357628,5447436.59789999947,316,306487.99650000001,5447436.59790000040,1.00000000000,316
306487.996500000357628,5447436.59789999947,317,306487.99650000001,5447436.59790000040,0.00000000000,317
306509.005099999718368,5447446.9032,317,306509.00510000001,5447446.90319999959,1.00000000000,317
306509.005099999718368,5447446.9032,318,306509.00510000001,5447446.90319999959,0.00000000000,318
306530.0137,5447457.208399999887,318,306530.01370000001,5447457.20839999989,1.00000000000,318
306530.0137,5447457.208399999887,319,306530.01370000001,5447457.20839999989,0.00000000000,319
306551.022300000302494,5447467.513699999079,319,306551.02230000001,5447467.51370000001,1.00000000000,319
306551.022300000302494,5447467.513699999079,320,306551.02230000001,5447467.51370000001,0.00000000000,320
306572.030899999663234,5447477.819,320,306572.03090000001,5447477.81900000013,1.00000000000,320
306572.030899999663234,5447477.819,321,306572.03090000001,5447477.81900000013,0.00000000000,321
306593.039499999955,5447488.124199999496,321,306593.03950000001,5447488.12420000043,1.00000000000,321
306593.039499999955,5447488.124199999496,322,306593.03950000001,5447488.12420000043,0.00000000000,322
306614.048100000247359,5447498.4295,322,306614.04810000001,5447498.42949999962,1.00000000000,322
306614.048100000247359,5447498.4295,323,306614.04810000001,5447498.42949999962,0.00000000000,323
306635.056699999608099,5447508.734799999744,323,306635.05670000002,5447508.73479999974,1.00000000000,323
306635.056699999608099,5447508.734799999744,324,306635.05670000002,5447508.73479999974,0.00000000000,324
306656.0653,5447519.04,324,306656.06530000002,5447519.04000000004,1.00000000000,324
306656.0653,5447519.04,325,306656.06530000002,5447519.04000000004,0.00000000000,325
306677.073900000192225,5447529.3453,325,306677.07390000002,5447529.34530000016,1.00000000000,325
306677.073900000192225,5447529.3453,326,306677.07390000002,5447529.34530000016,0.00000000000,326
306698.082499999552965,5447539.650599999353,326,306698.08250000002,5447539.65060000028,1.00000000000,326
306698.082499999552965,5447539.650599999353,327,306698.08250000002,5447539.65060000028,0.00000000000,327
306719.091099999845028,5447549.9558,327,306719.09110000002,5447549.95579999965,1.00000000000,327
306719.091099999845028,5447549.9558,328,306719.09110000002,5447549.95579999965,0.00000000000,328
306740.099700000137091,5447560.261099999771,328,306740.09970000002,5447560.26109999977,1.00000000000,328
306740.099700000137091,5447560.261099999771,329,306740.09970000002,5447560.26109999977,0.00000000000,329
306761.108300000429153,5447570.5664,329,306761.10830000002,5447570.56639999989,1.00000000000,329
306761.108300000429153,5447570.5664,330,306761.10830000002,5447570.56639999989,0.00000000000,330
306782.116899999789894,5447580.8716,330,306782.11690000002,5447580.87160000019,1.00000000000,330
306782.116899999789894,5447580.8716,331,306782.11690000002,5447580.87160000019,0.00000000000,331
306803.1255,5447591.17689999938,331,306803.12550000002,5447591.17690000031,1.00000000000,331
306803.1255,5447591.17689999938,332,306803.12550000002,5447591.17690000031,0.00000000000,332
306824.134100000374019,5447601.4822,332,306824.13410000002,5447601.48220000044,1.00000000000,332
306824.134100000374019,5447601.4822,333,306824.13410000002,5447601.48220000044,0.00000000000,333
306845.142799999564886,5447611.787399999797,333,306845.14279999997,5447611.78739999980,1.00000000000,333
306845.142799999564886,5447611.787399999797,334,306845.14279999997,5447611.78739999980,0.00000000000,334
306866.151399999856949,5447622.0927,334,306866.15139999997,5447622.09269999992,1.00000000000,334
306866.151399999856949,5447622.0927,335,306866.15139999997,5447622.09269999992,0.00000000000,335
306887.160000000149012,5447632.398,335,306887.15999999997,5447632.39800000004,1.00000000000,335
306887.160000000149012,5447632.398,336,306887.15999999997,5447632.39800000004,0.00000000000,336
306908.168600000441074,5447642.703199999407,336,306908.16859999998,5447642.70320000034,1.00000000000,336
306908.168600000441074,5447642.703199999407,337,306908.16859999998,5447642.70320000034,0.00000000000,337
306929.177199999801815,5447653.0085,337,306929.17719999998,5447653.00850000046,1.00000000000,337
306929.177199999801815,5447653.0085,338,306929.17719999998,5447653.00850000046,0.00000000000,338
306950.1858,5447663.313799999654,338,306950.18579999998,5447663.31379999965,1.00000000000,338
306950.1858,5447663.313799999654,339,306950.18579999998,5447663.31379999965,0.00000000000,339
306971.19440000038594,5447673.619,339,306971.19439999998,5447673.61899999995,1.00000000000,339
306971.19440000038594,5447673.619,340,306971.19439999998,5447673.61899999995,0.00000000000,340
306992.20299999975,5447683.9243,340,306992.20299999998,5447683.92430000007,1.00000000000,340
306992.20299999975,5447683.9243,341,306992.20299999998,5447683.92430000007,0.00000000000,341
307013.2116,5447694.229599999264,341,307013.21159999998,5447694.22960000020,1.00000000000,341
307013.2116,5447694.229599999264,342,307013.21159999998,5447694.22960000020,0.00000000000,342
307034.220200000330806,5447704.5348,342,307034.22019999998,5447704.53479999956,1.00000000000,342
307034.220200000330806,5447704.5348,343,307034.22019999998,5447704.53479999956,0.00000000000,343
307055.228799999691546,5447714.840099999681,343,307055.22879999998,5447714.84009999968,1.00000000000,343
307055.228799999691546,5447714.840099999681,344,307055.22879999998,5447714.84009999968,0.00000000000,344
307076.237399999984,5447725.1454,344,307076.23739999998,5447725.14539999980,1.00000000000,344
307076.237399999984,5447725.1454,345,307076.23739999998,5447725.14539999980,0.00000000000,345
307097.246000000275671,5447735.4506,345,307097.24599999998,5447735.45060000010,1.00000000000,345
307097.246000000275671,5447735.4506,346,307097.24599999998,5447735.45060000010,0.00000000000,346
307118.254599999636412,5447745.755899999291,346,307118.25459999999,5447745.75590000022,1.00000000000,346
307118.254599999636412,5447745.755899999291,347,307118.25459999999,5447745.75590000022,0.00000000000,347
307139.263199999928,5447756.0612,347,307139.26319999999,5447756.06120000035,1.00000000000,347
307139.263199999928,5447756.0612,348,307139.26319999999,5447756.06120000035,0.00000000000,348
307160.271800000220537,5447766.366399999708,348,307160.27179999999,5447766.36639999971,1.00000000000,348
307160.271800000220537,5447766.366399999708,349,307160.27179999999,5447766.36639999971,0.00000000000,349
307181.280399999581277,5447776.6717,349,307181.28039999999,5447776.67169999983,1.00000000000,349
307181.280399999581277,5447776.6717,350,307181.28039999999,5447776.67169999983,0.00000000000,350
307202.28899999987,5447786.977,350,307202.28899999999,5447786.97699999996,1.00000000000,350
307202.28899999987,5447786.977,351,307202.28899999999,5447786.97699999996,0.00000000000,351
307223.297600000165403,5447797.282199999318,351,307223.29759999999,5447797.28220000025,1.00000000000,351
307223.297600000165403,5447797.282199999318,352,307223.29759999999,5447797.28220000025,0.00000000000,352
307238.471300000324845,5447804.725299999118,352,307238.47129999998,5447804.72530000005,1.00000000000,352
307234.8778,5447810.140599999577,352,307234.87780000002,5447810.14059999958,2.00000000000,352
307234.8778,5447810.140599999577,353,307234.87780000002,5447810.14059999958,0.00000000000,353
307221.939399999566376,5447829.638199999928,353,307221.93939999997,5447829.63819999993,1.00000000000,353
307221.939399999566376,5447829.638199999928,354,307221.93939999997,5447829.63819999993,0.00000000000,354
307209.1381,5447848.929199999198,354,307209.13809999998,5447848.92920000013,1.00000000000,354
307208.915400000289083,5447848.82,354,307208.91540000000,5447848.82000000030,2.00000000000,354
307208.915400000289083,5447848.82,355,307208.91540000000,5447848.82000000030,0.00000000000,355
307187.907599999569356,5447838.5131,355,307187.90759999998,5447838.51310000010,1.00000000000,355
307187.907599999569356,5447838.5131,356,307187.90759999998,5447838.51310000010,0.00000000000,356
307166.899799999780953,5447828.206199999899,356,307166.89980000001,5447828.20619999990,1.00000000000,356
307166.899799999780953,5447828.206199999899,357,307166.89980000001,5447828.20619999990,0.00000000000,357
307145.892,5447817.899299999699,357,307145.89199999999,5447817.89929999970,1.00000000000,357
307145.892,5447817.899299999699,358,307145.89199999999,5447817.89929999970,0.00000000000,358
307124.884200000204146,5447807.592399999499,358,307124.88419999997,5447807.59240000043,1.00000000000,358
307124.884200000204146,5447807.592399999499,359,307124.88419999997,5447807.59240000043,0.00000000000,359
307103.876400000415742,5447797.285499999,359,307103.87640000001,5447797.28550000023,1.00000000000,359
307103.876400000415742,5447797.285499999,360,307103.87640000001,5447797.28550000023,0.00000000000,360
307082.868599999696016,5447786.978599999,360,307082.86859999999,5447786.97860000003,1.00000000000,360
307082.868599999696016,5447786.978599999,361,307082.86859999999,5447786.97860000003,0.00000000000,361
307061.860799999908,5447776.6717,361,307061.86080000002,5447776.67169999983,1.00000000000,361
307061.860799999908,5447776.6717,362,307061.86080000002,5447776.67169999983,0.00000000000,362
307040.853000000119209,5447766.3648,362,307040.85300000000,5447766.36479999963,1.00000000000,362
307040.853000000119209,5447766.3648,363,307040.85300000000,5447766.36479999963,0.00000000000,363
307019.845200000330806,5447756.0579,363,307019.84519999998,5447756.05790000036,1.00000000000,363
307019.845200000330806,5447756.0579,364,307019.84519999998,5447756.05790000036,0.00000000000,364
306998.837399999611,5447745.751,364,306998.83740000002,5447745.75100000016,1.00000000000,364
306998.837399999611,5447745.751,365,306998.83740000002,5447745.75100000016,0.00000000000,365
306977.829599999822676,5447735.444099999964,365,306977.82960000000,5447735.44409999996,1.00000000000,365
306977.829599999822676,5447735.444099999964,366,306977.82960000000,5447735.44409999996,0.00000000000,366
306956.8218,5447725.137199999765,366,306956.82179999998,5447725.13719999976,1.00000000000,366
306956.8218,5447725.137199999765,367,306956.82179999998,5447725.13719999976,0.00000000000,367
306935.814000000245869,5447714.830299999565,367,306935.81400000001,5447714.83029999956,1.00000000000,367
306935.814000000245869,5447714.830299999565,368,306935.81400000001,5447714.83029999956,0.00000000000,368
306914.806200000457466,5447704.523399999365,368,306914.80619999999,5447704.52340000030,1.00000000000,368
306914.806200000457466,5447704.523399999365,369,306914.80619999999,5447704.52340000030,0.00000000000,369
306893.798399999738,5447694.216499999166,369,306893.79840000003,5447694.21650000010,1.00000000000,369
306893.798399999738,5447694.216499999166,370,306893.79840000003,5447694.21650000010,0.00000000000,370
306872.790599999949,5447683.9096,370,306872.79060000001,5447683.90959999990,1.00000000000,370
306872.790599999949,5447683.9096,371,306872.79060000001,5447683.90959999990,0.00000000000,371
306851.782800000160933,5447673.6027,371,306851.78279999999,5447673.60269999970,1.00000000000,371
306851.782800000160933,5447673.6027,372,306851.78279999999,5447673.60269999970,0.00000000000,372
306830.775000000372529,5447663.2958,372,306830.77500000002,5447663.29580000043,1.00000000000,372
306830.775000000372529,5447663.2958,373,306830.77500000002,5447663.29580000043,0.00000000000,373
306809.767199999652803,5447652.9889,373,306809.76720000000,5447652.98890000023,1.00000000000,373
306809.767199999652803,5447652.9889,374,306809.76720000000,5447652.98890000023,0.00000000000,374
306788.759399999864399,5447642.682,374,306788.75939999998,5447642.68200000003,1.00000000000,374
306788.759399999864399,5447642.682,375,306788.75939999998,5447642.68200000003,0.00000000000,375
306767.7516,5447632.375,375,306767.75160000002,5447632.37500000000,1.00000000000,375
306767.7516,5447632.375,376,306767.75160000002,5447632.37500000000,0.00000000000,376
306746.743800000287592,5447622.0681,376,306746.74380000000,5447622.06809999980,1.00000000000,376
306746.743800000287592,5447622.0681,377,306746.74380000000,5447622.06809999980,0.00000000000,377
306725.735999999567866,5447611.761199999601,377,306725.73599999998,5447611.76119999960,1.00000000000,377
306725.735999999567866,5447611.761199999601,378,306725.73599999998,5447611.76119999960,0.00000000000,378
306704.728199999779463,5447601.454299999401,378,306704.72820000001,5447601.45430000033,1.00000000000,378
306704.728199999779463,5447601.454299999401,379,306704.72820000001,5447601.45430000033,0.00000000000,379
306683.7204,5447591.147399999201,379,306683.72039999999,5447591.14740000013,1.00000000000,379
306683.7204,5447591.147399999201,380,306683.72039999999,5447591.14740000013,0.00000000000,380
306662.712600000202656,5447580.8405,380,306662.71260000003,5447580.84049999993,1.00000000000,380
306662.712600000202656,5447580.8405,381,306662.71260000003,5447580.84049999993,0.00000000000,381
306641.704800000414252,5447570.5336,381,306641.70480000001,5447570.53359999973,1.00000000000,381
306641.704800000414252,5447570.5336,382,306641.70480000001,5447570.53359999973,0.00000000000,382
306620.696999999694526,5447560.2267,382,306620.69699999999,5447560.22670000046,1.00000000000,382
306620.696999999694526,5447560.2267,383,306620.69699999999,5447560.22670000046,0.00000000000,383
306599.6891,5447549.9198,383,306599.68910000002,5447549.91980000027,1.00000000000,383
306599.6891,5447549.9198,384,306599.68910000002,5447549.91980000027,0.00000000000,384
306578.681300000287592,5447539.6129,384,306578.68130000000,5447539.61290000007,1.00000000000,384
306578.681300000287592,5447539.6129,385,306578.68130000000,5447539.61290000007,0.00000000000,385
306557.673499999567866,5447529.30599999987,385,306557.67349999998,5447529.30599999987,1.00000000000,385
306557.673499999567866,5447529.30599999987,386,306557.67349999998,5447529.30599999987,0.00000000000,386
306536.665699999779463,5447518.999099999666,386,306536.66570000001,5447518.99909999967,1.00000000000,386
306536.665699999779463,5447518.999099999666,387,306536.66570000001,5447518.99909999967,0.00000000000,387
