X,Y,ET_ID,FID_JustSo,ET_X,ET_Y,ET_ORDER,ET_IDP
307142.265999999828637,5447840.3156,262,1,307142.26600000000,5447840.31560000032,2.00000000000,262
307142.265999999828637,5447840.3156,263,1,307142.26600000000,5447840.31560000032,0.00000000000,263
307142.774400000460446,5447839.2758,263,1,307142.77439999999,5447839.27579999994,1.00000000000,263
307149.545199999585748,5447833.5884,263,1,307149.54519999999,5447833.58839999977,2.00000000000,263
307149.545199999585748,5447833.5884,264,1,307149.54519999999,5447833.58839999977,0.00000000000,264
307157.2023,5447827.1565,264,1,307157.20230000000,5447827.15649999958,1.00000000000,264
307157.2023,5447827.1565,265,1,307157.20230000000,5447827.15649999958,0.00000000000,265
307161.7368,5447823.347599999979,265,1,307161.73680000001,5447823.34759999998,1.00000000000,265
307164.930399999954,5447820.811499999836,265,1,307164.93040000001,5447820.81149999984,2.00000000000,265
307164.930399999954,5447820.811499999836,266,1,307164.93040000001,5447820.81149999984,0.00000000000,266
307172.7615,5447814.5927,266,1,307172.76150000002,5447814.59269999992,1.00000000000,266
307172.7615,5447814.5927,267,1,307172.76150000002,5447814.59269999992,0.00000000000,267
307173.373700000345707,5447814.106499999762,267,1,307173.37370000000,5447814.10649999976,1.00000000000,267
307178.874200000427663,5447806.7092,267,1,307178.87420000002,5447806.70920000039,2.00000000000,267
307178.874200000427663,5447806.7092,268,1,307178.87420000002,5447806.70920000039,0.00000000000,268
307183.2993,5447800.7583,268,1,307183.29930000001,5447800.75829999987,1.00000000000,268
307185.22690000012517,5447799.0372,268,1,307185.22690000001,5447799.03720000014,2.00000000000,268
307185.22690000012517,5447799.0372,269,1,307185.22690000001,5447799.03720000014,0.00000000000,269
307192.686300000175834,5447792.3771,269,1,307192.68630000000,5447792.37710000016,1.00000000000,269
307192.686300000175834,5447792.3771,270,1,307192.68630000000,5447792.37710000016,0.00000000000,270
307200.145700000226498,5447785.7169,270,1,307200.14569999999,5447785.71690000035,1.00000000000,270
307200.145700000226498,5447785.7169,271,1,307200.14569999999,5447785.71690000035,0.00000000000,271
307202.466,5447783.645199999213,271,1,307202.46600000001,5447783.64520000014,1.00000000000,271
307207.379700000397861,5447778.816199999303,271,1,307207.37969999999,5447778.81620000023,2.00000000000,271
307207.379700000397861,5447778.816199999303,272,1,307207.37969999999,5447778.81620000023,0.00000000000,272
307214.512000000104308,5447771.8069,272,1,307214.51199999999,5447771.80690000020,1.00000000000,272
307214.512000000104308,5447771.8069,273,1,307214.51199999999,5447771.80690000020,0.00000000000,273
307221.644299999810755,5447764.797599999234,273,1,307221.64429999999,5447764.79760000017,1.00000000000,273
307221.644299999810755,5447764.797599999234,274,1,307221.64429999999,5447764.79760000017,0.00000000000,274
307222.317300000227988,5447764.136199999601,274,1,307222.31730000000,5447764.13619999960,1.00000000000,274
307227.214599999599159,5447756.5181,274,1,307227.21460000001,5447756.51809999999,2.00000000000,274
307227.214599999599159,5447756.5181,275,1,307227.21460000001,5447756.51809999999,0.00000000000,275
307231.558400000445545,5447749.761099999771,275,1,307231.55839999998,5447749.76109999977,1.00000000000,275
307232.22,5447747.9085,275,1,307232.21999999997,5447747.90849999990,2.00000000000,275
307232.22,5447747.9085,276,1,307232.21999999997,5447747.90849999990,0.00000000000,276
307235.583399999886751,5447738.4911,276,1,307235.58340000000,5447738.49110000022,1.00000000000,276
307235.583399999886751,5447738.4911,277,1,307235.58340000000,5447738.49110000022,0.00000000000,277
307236.692300000227988,5447735.386099999771,277,1,307236.69230000000,5447735.38609999977,1.00000000000,277
307237.614400000311434,5447728.746899999678,277,1,307237.61440000002,5447728.74689999968,2.00000000000,277
307237.614400000311434,5447728.746899999678,278,1,307237.61440000002,5447728.74689999968,0.00000000000,278
307238.9901,5447718.842,278,1,307238.99010000000,5447718.84200000018,1.00000000000,278
307238.9901,5447718.842,279,1,307238.99010000000,5447718.84200000018,0.00000000000,279
307240.114900000393391,5447710.7432,279,1,307240.11489999999,5447710.74320000038,1.00000000000,279
307240.228699999861419,5447708.9232,279,1,307240.22869999998,5447708.92320000008,2.00000000000,279
307240.228699999861419,5447708.9232,280,1,307240.22869999998,5447708.92320000008,0.00000000000,280
307240.8525,5447698.9427,280,1,307240.85249999998,5447698.94269999955,1.00000000000,280
307240.8525,5447698.9427,281,1,307240.85249999998,5447698.94269999955,0.00000000000,281
307241.476300000213087,5447688.9622,281,1,307241.47629999998,5447688.96219999995,1.00000000000,281
307241.476300000213087,5447688.9622,282,1,307241.47629999998,5447688.96219999995,0.00000000000,282
307241.484000000171363,5447688.8384,282,1,307241.48400000000,5447688.83839999977,1.00000000000,282
307240.951000000350177,5447678.9768,282,1,307240.95100000000,5447678.97680000030,2.00000000000,282
307240.951000000350177,5447678.9768,283,1,307240.95100000000,5447678.97680000030,0.00000000000,283
307240.799499999731779,5447676.174699999392,283,1,307240.79950000002,5447676.17470000032,1.00000000000,283
307238.704900000244379,5447669.2926,283,1,307238.70490000001,5447669.29260000028,2.00000000000,283
307238.704900000244379,5447669.2926,284,1,307238.70490000001,5447669.29260000028,0.00000000000,284
307235.7933,5447659.725899999961,284,1,307235.79330000002,5447659.72589999996,1.00000000000,284
307235.7933,5447659.725899999961,285,1,307235.79330000002,5447659.72589999996,0.00000000000,285
307233.611899999902,5447652.558499999344,285,1,307233.61190000002,5447652.55850000028,1.00000000000,285
307232.370799999684095,5447650.3791,285,1,307232.37079999998,5447650.37909999955,2.00000000000,285
307232.370799999684095,5447650.3791,286,1,307232.37079999998,5447650.37909999955,0.00000000000,286
307227.422500000335276,5447641.6892,286,1,307227.42249999999,5447641.68919999991,1.00000000000,286
307227.422500000335276,5447641.6892,287,1,307227.42249999999,5447641.68919999991,0.00000000000,287
307222.474100000225008,5447632.999399999157,287,1,307222.47409999999,5447632.99940000009,1.00000000000,287
307222.474100000225008,5447632.999399999157,288,1,307222.47409999999,5447632.99940000009,0.00000000000,288
307219.579199999570847,5447627.915599999949,288,1,307219.57919999998,5447627.91559999995,1.00000000000,288
307217.143400000408292,5447624.5559,288,1,307217.14340000000,5447624.55590000004,2.00000000000,288
307217.143400000408292,5447624.5559,289,1,307217.14340000000,5447624.55590000004,0.00000000000,289
307211.273699999786913,5447616.459799999371,289,1,307211.27370000002,5447616.45980000030,1.00000000000,289
307211.273699999786913,5447616.459799999371,290,1,307211.27370000002,5447616.45980000030,0.00000000000,290
307205.404,5447608.3637,290,1,307205.40399999998,5447608.36369999964,1.00000000000,290
307205.404,5447608.3637,291,1,307205.40399999998,5447608.36369999964,0.00000000000,291
307199.727900000289083,5447600.5346,291,1,307199.72790000000,5447600.53459999990,1.00000000000,291
307199.543100000359118,5447600.261499999091,291,1,307199.54310000001,5447600.26150000002,2.00000000000,291
307199.543100000359118,5447600.261499999091,292,1,307199.54310000001,5447600.26150000002,0.00000000000,292
307193.939500000327826,5447591.979,292,1,307193.93949999998,5447591.97900000028,1.00000000000,292
307193.939500000327826,5447591.979,293,1,307193.93949999998,5447591.97900000028,0.00000000000,293
307188.335900000296533,5447583.696499999613,293,1,307188.33590000001,5447583.69649999961,1.00000000000,293
307188.335900000296533,5447583.696499999613,294,1,307188.33590000001,5447583.69649999961,0.00000000000,294
307188.0866,5447583.327899999917,294,1,307188.08659999998,5447583.32789999992,1.00000000000,294
307182.424599999561906,5447575.6311,294,1,307182.42460000003,5447575.63109999988,2.00000000000,294
307182.424599999561906,5447575.6311,295,1,307182.42460000003,5447575.63109999988,0.00000000000,295
307176.498999999836087,5447567.575899999589,295,1,307176.49900000001,5447567.57589999959,1.00000000000,295
307176.498999999836087,5447567.575899999589,296,1,307176.49900000001,5447567.57589999959,0.00000000000,296
307176.166899999603629,5447567.1245,296,1,307176.16690000001,5447567.12449999992,1.00000000000,296
307169.974899999797344,5447559.9995,296,1,307169.97489999997,5447559.99949999992,2.00000000000,296
307169.974899999797344,5447559.9995,297,1,307169.97489999997,5447559.99949999992,0.00000000000,297
307163.415400000289083,5447552.4515,297,1,307163.41540000000,5447552.45150000043,1.00000000000,297
307163.415400000289083,5447552.4515,298,1,307163.41540000000,5447552.45150000043,0.00000000000,298
307162.571000000461936,5447551.4799,298,1,307162.57100000000,5447551.47989999969,1.00000000000,298
307157.558799999766052,5447544.353199999779,298,1,307157.55880000000,5447544.35319999978,2.00000000000,298
307157.558799999766052,5447544.353199999779,299,1,307157.55880000000,5447544.35319999978,0.00000000000,299
307151.806099999696016,5447536.173499999568,299,1,307151.80609999999,5447536.17349999957,1.00000000000,299
307151.806099999696016,5447536.173499999568,300,1,307151.80609999999,5447536.17349999957,0.00000000000,300
307150.6513,5447534.5315,300,1,307150.65130000003,5447534.53149999958,1.00000000000,300
307147.371399999596179,5447527.2429,300,1,307147.37140000000,5447527.24289999995,2.00000000000,300
307147.371399999596179,5447527.2429,301,1,307147.37140000000,5447527.24289999995,0.00000000000,301
307143.946399999782443,5447519.631899999455,301,1,307143.94640000002,5447519.63190000039,1.00000000000,301
307143.2275,5447518.1425,301,1,307143.22749999998,5447518.14250000007,2.00000000000,301
307143.2275,5447518.1425,302,1,307143.22749999998,5447518.14250000007,0.00000000000,302
307138.880900000222027,5447509.136499999091,302,1,307138.88089999999,5447509.13650000002,1.00000000000,302
307138.880900000222027,5447509.136499999091,303,1,307138.88089999999,5447509.13650000002,0.00000000000,303
307134.534300000406802,5447500.1306,303,1,307134.53430000000,5447500.13059999980,1.00000000000,303
307134.534300000406802,5447500.1306,304,1,307134.53430000000,5447500.13059999980,0.00000000000,304
307130.187699999660254,5447491.1246,304,1,307130.18770000001,5447491.12459999975,1.00000000000,304
307130.187699999660254,5447491.1246,305,1,307130.18770000001,5447491.12459999975,0.00000000000,305
307125.841099999845028,5447482.118699999526,305,1,307125.84110000002,5447482.11870000046,1.00000000000,305
307125.841099999845028,5447482.118699999526,306,1,307125.84110000002,5447482.11870000046,0.00000000000,306
307121.4945,5447473.1128,306,1,307121.49449999997,5447473.11280000024,1.00000000000,306
307121.4945,5447473.1128,307,1,307121.49449999997,5447473.11280000024,0.00000000000,307
307118.058299999684095,5447465.9932,307,1,307118.05829999998,5447465.99320000038,1.00000000000,307
307116.993900000117719,5447464.1892,307,1,307116.99390000000,5447464.18919999991,2.00000000000,307
307116.993900000117719,5447464.1892,308,1,307116.99390000000,5447464.18919999991,0.00000000000,308
307111.912499999627471,5447455.5765,308,1,307111.91249999998,5447455.57650000043,1.00000000000,308
307111.912499999627471,5447455.5765,309,1,307111.91249999998,5447455.57650000043,0.00000000000,309
307107.069799999706447,5447447.368599999696,309,1,307107.06980000000,5447447.36859999970,1.00000000000,309
307106.882899999619,5447446.9373,309,1,307106.88290000003,5447446.93730000034,2.00000000000,309
307106.882899999619,5447446.9373,310,1,307106.88290000003,5447446.93730000034,0.00000000000,310
307102.9068,5447437.7618,310,1,307102.90680000000,5447437.76180000044,1.00000000000,310
307102.9068,5447437.7618,311,1,307102.90680000000,5447437.76180000044,0.00000000000,311
307102.227400000207126,5447436.1939,311,1,307102.22739999997,5447436.19390000030,1.00000000000,311
307101.054899999872,5447427.98599999957,311,1,307101.05489999999,5447427.98599999957,2.00000000000,311
307101.054899999872,5447427.98599999957,312,1,307101.05489999999,5447427.98599999957,0.00000000000,312
307100.551199999637902,5447424.4604,312,1,307100.55119999999,5447424.46040000021,1.00000000000,312
307097.563299999572337,5447418.757099999115,312,1,307097.56329999998,5447418.75710000005,2.00000000000,312
307097.563299999572337,5447418.757099999115,313,1,307097.56329999998,5447418.75710000005,0.00000000000,313
307092.922600000165403,5447409.8991,313,1,307092.92259999999,5447409.89910000004,1.00000000000,313
307092.922600000165403,5447409.8991,314,1,307092.92259999999,5447409.89910000004,0.00000000000,314
307088.281999999657273,5447401.041099999,314,1,307088.28200000001,5447401.04110000003,1.00000000000,314
307088.281999999657273,5447401.041099999,315,1,307088.28200000001,5447401.04110000003,0.00000000000,315
307083.64130000025034,5447392.1831,315,1,307083.64130000002,5447392.18310000002,1.00000000000,315
307083.64130000025034,5447392.1831,316,1,307083.64130000002,5447392.18310000002,0.00000000000,316
307079.000599999912,5447383.325099999085,316,1,307079.00060000003,5447383.32510000002,1.00000000000,316
307079.000599999912,5447383.325099999085,317,1,307079.00060000003,5447383.32510000002,0.00000000000,317
307074.360000000335276,5447374.4671,317,1,307074.35999999999,5447374.46710000001,1.00000000000,317
307074.360000000335276,5447374.4671,318,1,307074.35999999999,5447374.46710000001,0.00000000000,318
307069.7193,5447365.60899999924,318,1,307069.71930000000,5447365.60900000017,1.00000000000,318
307069.7193,5447365.60899999924,319,1,307069.71930000000,5447365.60900000017,0.00000000000,319
307065.078700000420213,5447356.751,319,1,307065.07870000001,5447356.75100000016,1.00000000000,319
307065.078700000420213,5447356.751,320,1,307065.07870000001,5447356.75100000016,0.00000000000,320
307060.438,5447347.89299999923,320,1,307060.43800000002,5447347.89300000016,1.00000000000,320
307060.438,5447347.89299999923,321,1,307060.43800000002,5447347.89300000016,0.00000000000,321
307055.797299999744,5447339.035,321,1,307055.79729999998,5447339.03500000015,1.00000000000,321
307055.797299999744,5447339.035,322,1,307055.79729999998,5447339.03500000015,0.00000000000,322
307051.156700000166893,5447330.17699999921,322,1,307051.15669999999,5447330.17700000014,1.00000000000,322
307051.156700000166893,5447330.17699999921,323,1,307051.15669999999,5447330.17700000014,0.00000000000,323
307046.515999999828637,5447321.319,323,1,307046.51600000000,5447321.31900000013,1.00000000000,323
307046.515999999828637,5447321.319,324,1,307046.51600000000,5447321.31900000013,0.00000000000,324
307045.422500000335276,5447319.231699999422,324,1,307045.42249999999,5447319.23170000035,1.00000000000,324
307042.959300000220537,5447311.995899999514,324,1,307042.95929999999,5447311.99590000045,2.00000000000,324
307042.959300000220537,5447311.995899999514,325,1,307042.95929999999,5447311.99590000045,0.00000000000,325
307039.736700000241399,5447302.5294,325,1,307039.73670000001,5447302.52940000035,1.00000000000,325
307039.736700000241399,5447302.5294,326,1,307039.73670000001,5447302.52940000035,0.00000000000,326
307036.514000000432134,5447293.062899999321,326,1,307036.51400000002,5447293.06290000025,1.00000000000,326
307036.514000000432134,5447293.062899999321,327,1,307036.51400000002,5447293.06290000025,0.00000000000,327
307036.482800000347197,5447292.9711,327,1,307036.48280000000,5447292.97109999973,1.00000000000,327
307032.494400000199676,5447283.9067,327,1,307032.49440000003,5447283.90670000017,2.00000000000,327
307032.494400000199676,5447283.9067,328,1,307032.49440000003,5447283.90670000017,0.00000000000,328
307028.467000000178814,5447274.753499999642,328,1,307028.46700000000,5447274.75349999964,1.00000000000,328
307028.467000000178814,5447274.753499999642,329,1,307028.46700000000,5447274.75349999964,0.00000000000,329
307024.439600000157952,5447265.6004,329,1,307024.43959999998,5447265.60039999988,1.00000000000,329
307024.439600000157952,5447265.6004,330,1,307024.43959999998,5447265.60039999988,0.00000000000,330
307022.141800000332296,5447260.3781,330,1,307022.14179999998,5447260.37810000032,1.00000000000,330
307019.694899999536574,5447256.848899999633,330,1,307019.69490000000,5447256.84889999963,2.00000000000,330
307019.694899999536574,5447256.848899999633,331,1,307019.69490000000,5447256.84889999963,0.00000000000,331
307013.997100000269711,5447248.630899999291,331,1,307013.99709999998,5447248.63090000022,1.00000000000,331
307013.997100000269711,5447248.630899999291,332,1,307013.99709999998,5447248.63090000022,0.00000000000,332
307008.2993,5447240.4129,332,1,307008.29930000001,5447240.41289999988,1.00000000000,332
307008.2993,5447240.4129,333,1,307008.29930000001,5447240.41289999988,0.00000000000,333
307002.772300000302494,5447232.441299999133,333,1,307002.77230000001,5447232.44130000006,1.00000000000,333
307002.587899999693036,5447232.205,333,1,307002.58789999998,5447232.20500000007,2.00000000000,333
307002.587899999693036,5447232.205,334,1,307002.58789999998,5447232.20500000007,0.00000000000,334
306996.435100000351667,5447224.321799999103,334,1,306996.43510000000,5447224.32180000003,1.00000000000,334
306996.435100000351667,5447224.321799999103,335,1,306996.43510000000,5447224.32180000003,0.00000000000,335
306990.282399999909,5447216.438699999824,335,1,306990.28240000003,5447216.43869999982,1.00000000000,335
306990.282399999909,5447216.438699999824,336,1,306990.28240000003,5447216.43869999982,0.00000000000,336
306984.892699999734759,5447209.533099999651,336,1,306984.89270000003,5447209.53309999965,1.00000000000,336
306983.954900000244379,5447208.721699999645,336,1,306983.95490000001,5447208.72169999965,2.00000000000,336
306983.954900000244379,5447208.721699999645,337,1,306983.95490000001,5447208.72169999965,0.00000000000,337
306976.392699999734759,5447202.1785,337,1,306976.39270000003,5447202.17850000039,1.00000000000,337
306976.392699999734759,5447202.1785,338,1,306976.39270000003,5447202.17850000039,0.00000000000,338
306968.830500000156462,5447195.635299999267,338,1,306968.83049999998,5447195.63530000020,1.00000000000,338
306968.830500000156462,5447195.635299999267,339,1,306968.83049999998,5447195.63530000020,0.00000000000,339
306961.268400000408292,5447189.0921,339,1,306961.26840000000,5447189.09210000001,1.00000000000,339
306961.268400000408292,5447189.0921,340,1,306961.26840000000,5447189.09210000001,0.00000000000,340
306958.6321,5447186.8111,340,1,306958.63209999999,5447186.81109999958,1.00000000000,340
306953.261800000444055,5447183.1245,340,1,306953.26179999998,5447183.12449999992,2.00000000000,340
306953.261800000444055,5447183.1245,341,1,306953.26179999998,5447183.12449999992,0.00000000000,341
306945.0175,5447177.4649,341,1,306945.01750000002,5447177.46490000002,1.00000000000,341
306945.0175,5447177.4649,342,1,306945.01750000002,5447177.46490000002,0.00000000000,342
306936.773199999704957,5447171.805199999362,342,1,306936.77320000000,5447171.80520000029,1.00000000000,342
306936.773199999704957,5447171.805199999362,343,1,306936.77320000000,5447171.80520000029,0.00000000000,343
306928.528900000266731,5447166.1456,343,1,306928.52889999998,5447166.14560000040,1.00000000000,343
306928.528900000266731,5447166.1456,344,1,306928.52889999998,5447166.14560000040,0.00000000000,344
306924.176699999719858,5447163.1579,344,1,306924.17670000001,5447163.15789999999,1.00000000000,344
306919.922199999914,5447161.1118,344,1,306919.92219999997,5447161.11180000007,2.00000000000,344
306919.922199999914,5447161.1118,345,1,306919.92219999997,5447161.11180000007,0.00000000000,345
306910.910099999979,5447156.777799999341,345,1,306910.91009999998,5447156.77780000027,1.00000000000,345
306910.910099999979,5447156.777799999341,346,1,306910.91009999998,5447156.77780000027,0.00000000000,346
306901.898099999875,5447152.4438,346,1,306901.89809999999,5447152.44379999954,1.00000000000,346
306901.898099999875,5447152.4438,347,1,306901.89809999999,5447152.44379999954,0.00000000000,347
306899.7785,5447151.424499999732,347,1,306899.77850000001,5447151.42449999973,1.00000000000,347
306892.582000000402331,5447148.8355,347,1,306892.58199999999,5447148.83550000004,2.00000000000,347
306892.582000000402331,5447148.8355,348,1,306892.58199999999,5447148.83550000004,0.00000000000,348
306883.172399999573827,5447145.4503,348,1,306883.17239999998,5447145.45029999968,1.00000000000,348
306883.172399999573827,5447145.4503,349,1,306883.17239999998,5447145.45029999968,0.00000000000,349
306873.762799999676645,5447142.065199999139,349,1,306873.76280000003,5447142.06520000007,1.00000000000,349
306873.762799999676645,5447142.065199999139,350,1,306873.76280000003,5447142.06520000007,0.00000000000,350
306869.234299999661744,5447140.436,350,1,306869.23430000001,5447140.43599999975,1.00000000000,350
306864.274199999869,5447138.9176,350,1,306864.27419999999,5447138.91760000028,2.00000000000,350
306864.274199999869,5447138.9176,351,1,306864.27419999999,5447138.91760000028,0.00000000000,351
306854.712199999951,5447135.990399999544,351,1,306854.71220000001,5447135.99039999954,1.00000000000,351
306854.712199999951,5447135.990399999544,352,1,306854.71220000001,5447135.99039999954,0.00000000000,352
306850.982200000435114,5447134.8486,352,1,306850.98220000003,5447134.84860000014,1.00000000000,352
306844.986700000241399,5447133.729,352,1,306844.98670000001,5447133.72900000028,2.00000000000,352
306844.986700000241399,5447133.729,353,1,306844.98670000001,5447133.72900000028,0.00000000000,353
306835.156600000336766,5447131.8932,353,1,306835.15659999999,5447131.89319999982,1.00000000000,353
306835.156600000336766,5447131.8932,354,1,306835.15659999999,5447131.89319999982,0.00000000000,354
306825.32660000026226,5447130.05749999918,354,1,306825.32659999997,5447130.05750000011,1.00000000000,354
306825.32660000026226,5447130.05749999918,355,1,306825.32659999997,5447130.05750000011,0.00000000000,355
306820.065399999730289,5447129.07499999925,355,1,306820.06540000002,5447129.07500000019,1.00000000000,355
306815.424800000153482,5447129.335699999705,355,1,306815.42479999998,5447129.33569999970,2.00000000000,355
306815.424800000153482,5447129.335699999705,356,1,306815.42479999998,5447129.33569999970,0.00000000000,356
306805.440600000321865,5447129.8966,356,1,306805.44059999997,5447129.89659999963,1.00000000000,356
306805.440600000321865,5447129.8966,357,1,306805.44059999997,5447129.89659999963,0.00000000000,357
306795.456299999728799,5447130.457599999383,357,1,306795.45630000002,5447130.45760000031,1.00000000000,357
306795.456299999728799,5447130.457599999383,358,1,306795.45630000002,5447130.45760000031,0.00000000000,358
306786.91370000038296,5447130.9375,358,1,306786.91369999998,5447130.93750000000,1.00000000000,358
306785.5142,5447131.292899999768,358,1,306785.51419999998,5447131.29289999977,2.00000000000,358
306785.5142,5447131.292899999768,359,1,306785.51419999998,5447131.29289999977,0.00000000000,359
306775.821899999864399,5447133.754399999976,359,1,306775.82189999998,5447133.75439999998,1.00000000000,359
306775.821899999864399,5447133.754399999976,360,1,306775.82189999998,5447133.75439999998,0.00000000000,360
306766.129599999636412,5447136.216,360,1,306766.12959999999,5447136.21600000001,1.00000000000,360
306766.129599999636412,5447136.216,361,1,306766.12959999999,5447136.21600000001,0.00000000000,361
306763.4468,5447136.897299999371,361,1,306763.44679999998,5447136.89730000030,1.00000000000,361
306756.480399999767542,5447138.8395,361,1,306756.48040000000,5447138.83949999977,2.00000000000,361
306756.480399999767542,5447138.8395,362,1,306756.48040000000,5447138.83949999977,0.00000000000,362
306746.847699999809265,5447141.5249,362,1,306746.84769999998,5447141.52489999961,1.00000000000,362
306746.847699999809265,5447141.5249,363,1,306746.84769999998,5447141.52489999961,0.00000000000,363
306739.969600000418723,5447143.4425,363,1,306739.96960000001,5447143.44249999989,1.00000000000,363
307022.141800000332296,5447260.3781,364,0,307022.14179999998,5447260.37810000032,0.00000000000,364
307015.122000000439584,5447267.50009999983,364,0,307015.12199999997,5447267.50009999983,1.00000000000,364
307015.122000000439584,5447267.50009999983,365,0,307015.12199999997,5447267.50009999983,0.00000000000,365
307008.102300000376999,5447274.622099999338,365,0,307008.10230000003,5447274.62210000027,1.00000000000,365
307008.102300000376999,5447274.622099999338,366,0,307008.10230000003,5447274.62210000027,0.00000000000,366
307001.082499999552965,5447281.7441,366,0,307001.08250000002,5447281.74409999978,1.00000000000,366
307001.082499999552965,5447281.7441,367,0,307001.08250000002,5447281.74409999978,0.00000000000,367
306994.062699999660254,5447288.8661,367,0,306994.06270000001,5447288.86610000022,1.00000000000,367
306994.062699999660254,5447288.8661,368,0,306994.06270000001,5447288.86610000022,0.00000000000,368
306987.042999999597669,5447295.988099999726,368,0,306987.04300000001,5447295.98809999973,1.00000000000,368
306987.042999999597669,5447295.988099999726,369,0,306987.04300000001,5447295.98809999973,0.00000000000,369
306980.023199999704957,5447303.110099999234,369,0,306980.02320000000,5447303.11010000017,1.00000000000,369
306980.023199999704957,5447303.110099999234,370,0,306980.02320000000,5447303.11010000017,0.00000000000,370
306978.4527000002563,5447304.7035,370,0,306978.45270000002,5447304.70349999983,1.00000000000,370
306974.468899999745,5447311.366,370,0,306974.46889999998,5447311.36600000039,2.00000000000,370
306974.468899999745,5447311.366,371,0,306974.46889999998,5447311.36600000039,0.00000000000,371
306969.337000000290573,5447319.948799999431,371,0,306969.33700000000,5447319.94880000036,1.00000000000,371
306969.337000000290573,5447319.948799999431,372,0,306969.33700000000,5447319.94880000036,0.00000000000,372
306964.205,5447328.5315,372,0,306964.20500000002,5447328.53149999958,1.00000000000,372
306964.205,5447328.5315,373,0,306964.20500000002,5447328.53149999958,0.00000000000,373
306959.073099999688566,5447337.11419999972,373,0,306959.07309999998,5447337.11419999972,1.00000000000,373
306959.073099999688566,5447337.11419999972,374,0,306959.07309999998,5447337.11419999972,0.00000000000,374
306953.941100000403821,5447345.6969,374,0,306953.94110000000,5447345.69689999986,1.00000000000,374
306953.941100000403821,5447345.6969,375,0,306953.94110000000,5447345.69689999986,0.00000000000,375
306948.8092,5447354.279699999839,375,0,306948.80920000002,5447354.27969999984,1.00000000000,375
306948.8092,5447354.279699999839,376,0,306948.80920000002,5447354.27969999984,0.00000000000,376
306943.677299999631941,5447362.8624,376,0,306943.67729999998,5447362.86239999998,1.00000000000,376
306943.677299999631941,5447362.8624,377,0,306943.67729999998,5447362.86239999998,0.00000000000,377
306938.545300000347197,5447371.4451,377,0,306938.54530000000,5447371.44510000013,1.00000000000,377
306938.545300000347197,5447371.4451,378,0,306938.54530000000,5447371.44510000013,0.00000000000,378
306933.413399999961,5447380.027799999341,378,0,306933.41340000002,5447380.02780000027,1.00000000000,378
306933.413399999961,5447380.027799999341,379,0,306933.41340000002,5447380.02780000027,0.00000000000,379
306928.281399999745,5447388.6106,379,0,306928.28139999998,5447388.61060000025,1.00000000000,379
306928.281399999745,5447388.6106,380,0,306928.28139999998,5447388.61060000025,0.00000000000,380
306924.006799999624491,5447395.7595,380,0,306924.00679999997,5447395.75949999969,1.00000000000,380
306923.238599999807775,5447397.2429,380,0,306923.23859999998,5447397.24289999995,2.00000000000,380
306923.238599999807775,5447397.2429,381,0,306923.23859999998,5447397.24289999995,0.00000000000,381
306918.640100000426173,5447406.122899999842,381,0,306918.64010000002,5447406.12289999984,1.00000000000,381
306918.640100000426173,5447406.122899999842,382,0,306918.64010000002,5447406.12289999984,0.00000000000,382
306914.041500000283122,5447415.0028,382,0,306914.04149999999,5447415.00279999990,1.00000000000,382
306914.041500000283122,5447415.0028,383,0,306914.04149999999,5447415.00279999990,0.00000000000,383
306909.443,5447423.882799999788,383,0,306909.44300000003,5447423.88279999979,1.00000000000,383
306909.443,5447423.882799999788,384,0,306909.44300000003,5447423.88279999979,0.00000000000,384
306904.844399999827147,5447432.7627,384,0,306904.84440000000,5447432.76269999985,1.00000000000,384
306904.844399999827147,5447432.7627,385,0,306904.84440000000,5447432.76269999985,0.00000000000,385
306900.245900000445545,5447441.642699999735,385,0,306900.24589999998,5447441.64269999973,1.00000000000,385
306900.245900000445545,5447441.642699999735,386,0,306900.24589999998,5447441.64269999973,0.00000000000,386
306895.647300000302494,5447450.5226,386,0,306895.64730000001,5447450.52259999979,1.00000000000,386
306895.647300000302494,5447450.5226,387,0,306895.64730000001,5447450.52259999979,0.00000000000,387
306891.0488,5447459.402499999851,387,0,306891.04879999999,5447459.40249999985,1.00000000000,387
306891.0488,5447459.402499999851,388,0,306891.04879999999,5447459.40249999985,0.00000000000,388
306886.450299999676645,5447468.2825,388,0,306886.45030000003,5447468.28249999974,1.00000000000,388
306886.450299999676645,5447468.2825,389,0,306886.45030000003,5447468.28249999974,0.00000000000,389
306881.851700000464916,5447477.162399999797,389,0,306881.85170000000,5447477.16239999980,1.00000000000,389
306881.851700000464916,5447477.162399999797,390,0,306881.85170000000,5447477.16239999980,0.00000000000,390
306877.253200000151992,5447486.0424,390,0,306877.25319999998,5447486.04239999969,1.00000000000,390
306877.253200000151992,5447486.0424,391,0,306877.25319999998,5447486.04239999969,0.00000000000,391
306872.6546,5447494.922299999744,391,0,306872.65460000001,5447494.92229999974,1.00000000000,391
306872.6546,5447494.922299999744,392,0,306872.65460000001,5447494.92229999974,0.00000000000,392
306869.560899999924,5447500.8964,392,0,306869.56089999998,5447500.89639999997,1.00000000000,392
306868.345599999651313,5447503.934699999169,392,0,306868.34560000000,5447503.93470000010,2.00000000000,392
306868.345599999651313,5447503.934699999169,393,0,306868.34560000000,5447503.93470000010,0.00000000000,393
306865.80599999987,5447510.2837,393,0,306865.80599999998,5447510.28369999956,1.00000000000,393
